Cliente_Cod,Producto_Cod,Min,Max
CPER00005,TIQ1430C,0.8400000000000001,2.13
CPER00015,TIQ1430C,0.735,2.265
CPER00015,TIQ1400,0.93,1.34
CPAN00050,TIQ0703,3.35,9.65
CGEN00068,TIQ3500,0.0,2.0
CPER00015,TIQ0102,1.0,10.0
CPER00005,TIQ0320,1.1295000000000002,1.4805
CPER00015,TIQ0320,1.26,2.34
CMAX00413,TIQ2303,5.4,14.599999999999998
CMAX00413,TIQ0320,1.0,10.0
CWAL00161,TIQ0200,10.08,20.7
CMXM00330,TIQ0150,5.0,20.0
CMAX00330,TIQ0150,3.4000000000000017,10.99999999999998
CMXM00330,TIQ0250,5.0,20.0
CMAX00330,TIQ0250,0.0,20.0
CGEN00028,TIQ2371,1.0,3.0
CMXM00330,TIQ0525,2.5,10.0
CMXM00263,TIQ0310,1.0,12.0
CMXM00330,TIQ0125,1.85,2.5
CMAX00100,TIQ1425,2.5,13.999999999999984
CMGS00029,TIQ1430C,1.7400000000000002,15.799999999999995
CGEN00063,TIQ2303,1.0,4.0
CMAX00460,TIQ0525,2.5,10.0
CMXM00050,TIQ1130,0.9,6.849999999999994
CMAX00100,TIQ0403,3.0,20.0
CMAX00450,TIQ0403,0.0,10.0
CMGS00059,TIQ1750,27.655,47.24999999999999
CMIN00003,TIQ1271,1.25,3.656249999999999
CMGS00061,TIQ0320,2.0,9.21
CMXM00410,TIQ0310,6.2,9.8
CWAL00160,TIQ0310,7.21,14.59
CWAL00160,TIQ0705,0.0,26.39999999999999
CGEN00063,TIQ0725,0.85,6.0
CMAX00120,TIQ1425,2.5,10.0
CPAN00047,TIQ0102,10.0,20.0
CMXM00090,AMS1012,14.994000000000002,27.846
CMXM00100,TIQ0403,3.0,10.0
CMAX00120,TIQ0150,5.0,10.0
CPAN00050,TIQ0102,23.0,40.0
CGEN00067,TIQ1430,1.92,4.8
CGEN00029,TIQ0100,3.035,18.015
CGEN00028,TIQ0200,2.74,3.32
CGEN00029,TIQ0200,3.535,5.965
CMAX00300,TIQ1425,2.5,10.0
CMAX00300,TIQ1430,3.0,20.0
CMXM00370,TIQ1430,3.0,10.0
CMAX00300,TIQ0525,2.5,10.0
CMXM00130,TIQ0325,2.625,4.875
CMAX00300,TIQ0303,3.0,20.0
CWAL00010,TIQ0403,3.0,20.0
CMAX00300,TIQ0150,5.0,10.0
CMAX00300,TIQ0103,1.5,10.0
CMAX00300,TIQ0250,5.0,20.0
CPER00008,TIQ1410,0.506,1.44
CMAX00300,TIQ1750,1.0,13.950000000000005
CWAL00101,TIQ2303,2.0,6.0
CMAX00473,TIQ2303,2.0,8.799999999999997
CMXM00153,TIQ0310,1.0,10.599999999999998
CWAL00101,TIQ0310,1.0,5.5
CMXM00011,TIQ0320,2.0,10.9
CWAL00034,TIQ0100,0.0,9.755
CWAL00153,TIQ0100,21.03,34.53
CMXM00231,TIQ0200,3.315,6.559999999999999
CWAL00034,TIQ0705,0.0,20.399999999999988
CMAX00420,TIQ0525,2.5,10.0
CPAN00062,TIQ0102,2.0,4.549999999999999
CMXM00160,TIQ1425,2.5,10.0
CMXM00160,TIQ1430,3.0,20.0
CMAX00410,TIQ0525,0.0,10.0
CMXM00160,TIQ0525,2.325,10.0
CMXM00160,TIQ2303,3.0,10.0
CGEN00010,TIQ0703,3.6,12.0
CMXM00160,TIQ1130,0.3,3.450000000000003
CPAN00014,TIQ1371,2.0,5.599999999999994
CMXM00160,TIQ0303,3.0,20.0
CMXM00160,TIQ0403,3.0,10.0
CMXM00160,TIQ0150,2.5,20.0
CMXM00160,TIQ0103,1.5,10.0
CMXM00160,TIQ0225,2.5,8.75
CMXM00160,TIQ0250,5.0,20.0
CMXM00160,TIQ1750,0.5,5.0
CRES00039,TIQ1130,0.905,0.995
CRES00039,TIQ0100,2.823,6.475
CMGS00029,TIQ0320,2.0,9.599999999999998
CGEN00056,TIQ0320,0.6,1.0799999999999998
CMAX00243,TIQ0320,0.0,10.5
CMAX00280,TIQ1425,0.0,18.0
CMGS00017,TIQ0303,0.6,4.65
CMXM00140,TIQ0225,2.625,4.875
CMGS00033,TIQ0320,1.5,2.4
CPQM0001,TIQ1130,10.0,41.25
CWAL00081,TIQ0310,4.0,10.4
CMXM00143,TIQ0310,1.0,8.299999999999997
CMXM00004,TIQ0320,1.0,2.0
CMXM00240,AMS0912,14.28,62.62799999999999
CMAX00040,AMS0912,7.497000000000001,13.922999999999998
CGEN00067,TIQ0725,6.045,26.45000000000002
CGEN00067,AMS0912,29.51,120.0
CGEN00067,TIQ3000,1.74,24.0
CPAN00008,TIQ1271,6.25,28.75
CMXM00243,TIQ0310,2.2,13.599999999999996
CPAN00008,TIQ0200,3.08,16.59
CPAN00008,TIQ0703,6.0,20.0
CMXM00370,TIQ1425,0.0,10.0
CMXM00110,TIQ0103,1.5,10.0
CMXM00283,TIQ0310,1.0,18.581279999999982
CMXM00333,TIQ0310,2.7,14.599999999999996
CPER00012,TIQ1410,1.65,3.35
CRES00013,TIQ0320,28.5,80.0
CMAX00413,TIQ0705,2.0,12.0
CMAX00070,TIQ1425,2.5,10.0
CMXM00140,TIQ1430,3.0,30.0
CMAX00070,TIQ0525,0.4000000000000004,10.0
CMAX00070,TIQ0303,0.0,17.999999999999968
CMAX00070,TIQ0403,1.2000000000000002,10.0
CMAX00070,TIQ0150,5.0,10.0
CMAX00070,TIQ0103,1.5,5.0
CMAX00070,TIQ0250,5.0,30.0
CMAX00070,TIQ1750,0.5,7.399999999999991
CMIN00003,TIQ0320,0.36,1.17
CMXM00053,TIQ0310,1.0,4.899999999999999
CGEN00058,TIQ0403,0.0,20.0
CPAN00035,TIQ0102,5.0,7.0
CMAX00123,TIQ0303,4.8,19.2
CWAL00081,TIQ2303,2.0,4.0
CMXM00004,TIQ2303,2.0,3.3999999999999986
CMXM00263,TIQ0100,7.43,18.435
CMXM00370,TIQ2303,0.4000000000000004,10.4
CRES00022,TIQ1410,2.0,7.5
CMAX00300,TIQ0403,3.0,10.0
CMXM00370,TIQ0403,3.0,10.0
CMGS00030,TIQ1271,4.6,56.0
CMAX00473,TIQ0310,1.0,6.399999999999992
CGEN00068,TIQ1430,0.3,6.899999999999992
CGEN00010,TIQ0102,2.0,3.0
CWAL00031,TIQ0200,3.0,6.7
CMGS00017,AMS0912,1.15,3.17
CMAX00220,TIQ1130,0.2350000000000003,4.0
CMGS00044,TIQ1271,6.1,7.9
CGEN00011,TIQ0300,1.0,3.42
CAUT00011,TIQ2371,4.1,15.0
CMAX00120,TIQ0250,5.0,10.0
CMAX00120,TIQ1750,0.5,8.699999999999996
CGEN00035,TIQ0100,1.9375,5.9
CGEN00035,TIQ0200,1.7625,5.119999999999999
CMAX00001,TIQ1425,2.5,18.999999999999982
CSRT00001,TIQ1430C,1.2,3.6
CMAX00001,TIQ1430,3.0,20.0
CMAX00001,TIQ0525,2.5,10.0
CMAX00001,TIQ0303,3.0,12.5
CMAX00001,TIQ0150,5.0,20.0
CMAX00001,TIQ0103,1.5,10.0
CMAX00001,TIQ0250,5.0,20.0
CMGS00016,TIQ1410,2.0,10.599999999999998
CMAX00001,TIQ1750,1.2000000000000002,32.9
CMAX00090,TIQ1425,0.0,20.0
CMAX00090,TIQ1430,3.0,20.0
CGEN00068,TIQ2303,0.5700000000000001,4.0
CMAX00090,TIQ0525,0.0,10.0
CPER00012,TIQ0403,0.772,0.988
CMAX00090,TIQ0303,3.0,15.749999999999993
CPAN00059,TIQ1380,1.0,10.0
CMXM00240,TIQ0403,3.0,10.0
CMAX00090,TIQ0403,0.0,10.0
CMAX00090,TIQ0150,0.0,20.0
CMAX00090,TIQ0103,1.5,10.0
CMAX00090,TIQ0250,0.5,27.5
CMAX00090,TIQ1750,1.75,21.5
CMGS00037,TIQ0320,2.0,3.299999999999999
CPER00008,TIQ0320,3.15,4.5
CRES00038,TIQ0351,4.5,11.5
CPER00015,TIQ0303,1.2,15.0
CMAX00380,TIQ1130,0.6,9.0
CPER00015,TIQ1410,0.945,2.1875
CMGS00030,TIQ0320,2.45,44.74999999999999
CRES00047,TIQ0320,4.0,40.0
CMAX00383,TIQ0320,1.9,9.1
CMAX00410,TIQ1425,0.0,10.0
CMAX00330,TIQ1425,2.5,10.0
CWAL00100,TIQ0310,3.1,9.4
CGEN00039,TIQ0100,20.025,106.71499999999996
CMAX00333,TIQ0310,2.45,8.199999999999996
CPER00007,TIQ1430C,1.335,3.055
CPER00007,TIQ1400,1.009,2.035
CPER00007,TIQ0500,1.153,3.187
CPER00007,TIQ0650,1.0,6.0
CPER00007,TIQ1130,0.9,7.0
CPER00007,TIQ0303,2.1,13.999999999999984
CPER00007,TIQ0250,2.0,8.0
CPAN00059,AMS0940,1.0,6.099999999999998
CPER00007,TIQ0102,1.65,16.74999999999999
CWAL00073,TIQ0100,12.73,18.67
CMAX00370,TIQ1425,3.0,10.0
CMAX00370,TIQ1430,4.800000000000002,16.999999999999993
CMAX00370,TIQ0525,3.125,10.0
GEN00071,TIQ1410,5.2,12.799999999999995
CMAX00370,TIQ0303,7.2,23.999999999999996
CMAX00370,TIQ0403,7.0,10.0
CMAX00370,TIQ0150,6.5,26.999999999999996
CMAX00243,TIQ0150,15.25,19.75
CMAX00370,TIQ0103,3.0,10.999999999999995
CMAX00243,TIQ0103,1.575,2.925
CMAX00370,TIQ0250,7.25,38.749999999999964
CPAN00012,TIQ2371,6.15,8.85
CMAX00243,TIQ0250,16.0,34.0
CGEN00031,TIQ0300,4.2,7.8
CGEN00036,TIQ0100,2.625,3.075
CRES00024,TIQ0300,1.0,22.39999999999999
CPAN00044,AMS0940,1.0,2.0
CGEN00035,TIQ0303,1.6800000000000002,10.0
CMXM00370,TIQ0250,0.0,11.499999999999984
CMAX00410,TIQ0310,8.0,22.0
CMXM00370,TIQ2825,2.75,7.25
CGEN00030,TIQ2371,0.0,5.0
CPER00011,TIQ0303,1.5,5.0
CPAN00054,TIQ0102,2.5,6.0
CGEN00056,TIQ0102,0.54,3.0
CGEN00035,TIQ0320,1.56,2.64
CMAX00163,TIQ0310,1.0,4.550000000000008
CWAL00063,TIQ0100,14.365,15.535
CGEN00035,TIQ0703,3.6,9.36
CMGS00009,TIQ0300,1.15,5.699999999999998
CWAL00084,TIQ0100,6.0,12.0
CWAL00084,TIQ0705,12.0,48.01
CPER00004,TIQ1430C,0.9,2.25
CWAL00163,TIQ0303,4.41,8.19
CMGS00003,TIQ2371,3.0,16.0
CGEN00028,TIQ0300,1.0,5.899999999999998
CMGS00003,TIQ0310,2.0,6.0
CRES00047,TIQ0300,6.5,15.5
CMXM00273,TIQ0310,1.0,10.0
CMAX00413,TIQ0310,1.0,16.0
CMGS00061,TIQ1420,1.0,9.0
CMIN00003,TIQ0100,1.0,2.96
CGEN00063,TIQ0705,1.05,1.5
CGEN00028,TIQ0303,6.1,7.9
CMIN00003,TIQ0102,1.28125,1.84375
CRES00030,TIQ0100,6.275,11.225
CMAX00100,TIQ0525,2.5,10.0
CWAL00080,TIQ0705,6.215,17.384999999999998
CGEN00058,AMS1012,6.75,67.75
CMAX00001,TIQ0403,3.0,10.0
CMXM00110,TIQ2303,3.0,10.0
CPAN00059,TIQ0320,4.0,8.0
CGEN00011,TIQ2371,1.0,2.5
CMXM00281,TIQ0310,1.0,7.649999999999991
CGEN00028,TIQ1750,3.385,8.515
CPER00005,TIQ0103,1.7000000000000002,8.599999999999998
CMGS00003,TIQ1130,1.86,5.309999999999997
CRES00038,TIQ0705,6.405,6.495
CMAX00310,TIQ1425,0.0,10.0
CMAX00100,TIQ1130,1.4,13.200000000000005
CMGS00029,TIQ0300,1.05,1.95
CMXM00311,TIQ2303,2.4,9.6
CMXM00311,TIQ0200,6.12,13.539999999999996
CMAX00523,TIQ2303,2.0,13.499999999999995
CMAX00523,TIQ0310,1.0,14.799999999999995
CMXM00240,TIQ0705,10.68,15.72
CGEN00068,CSR1602,0.2,6.0
CMAX00523,TIQ0705,1.0,12.0
CPER00008,TIQ1430C,1.5,7.049999999999999
CRES00071,TIQ0103,8.6,15.8
CPER00008,TIQ0103,1.075,6.0
CMXM00353,TIQ0320,1.0,8.799999999999983
CGEN00068,TIQ1425,0.7,3.9
CWAL00121,TIQ0320,2.9000000000000004,10.200000000000003
CMAX00160,TIQ0403,3.0,10.0
CWAL00063,TIQ0310,6.0,21.999999999999996
CWAL00011,TIQ0320,3.0,13.0
CWAL00011,TIQ0200,2.62,19.19
CGEN00073,TIQ0705,0.8025,1.5
CPAN00059,TIQ0705,3.0,12.0
CMAX00260,TIQ0403,3.0,10.0
CGEN00073,TIQ2371,0.7625,0.9875
CGEN00073,CSR1502,0.39,2.3999999999999986
CMAX00520,TIQ1425,0.0,23.999999999999986
CMAX00520,TIQ1430,2.6,10.0
CMAX00520,TIQ0525,1.5500000000000007,10.99999999999998
CGEN00068,TIQ1410,0.5,3.864999999999999
CMAX00520,TIQ0303,3.0,10.0
CMAX00520,TIQ0403,0.0,10.0
CMAX00520,TIQ0150,0.0,20.0
CMAX00520,TIQ0103,0.9500000000000002,5.0
CMAX00520,TIQ0250,2.6000000000000005,13.999999999999984
CPER00007,TIQ1410,2.1,3.0
CMAX00520,TIQ1750,1.0,14.099999999999973
CMXM00093,TIQ0320,1.0,3.0999999999999943
CMXM00260,TIQ0403,3.0,10.0
CMGS00017,TIQ0225,7.2,28.8
CWAL00001,TIQ1430,3.0,6.0
CWAL00001,TIQ0525,2.5,5.0
CMGS00029,TIQ0100,1.15,2.85
CWAL00001,TIQ2303,2.0,20.0
CWAL00001,TIQ1130,0.6,7.8
CWAL00001,TIQ0303,3.75,18.8
CWAL00001,TIQ0403,3.0,6.0
CWAL00001,TIQ0150,5.0,15.0
CWAL00001,TIQ0103,1.5,3.075000000000001
CWAL00001,TIQ0250,5.0,26.499999999999968
CWAL00001,TIQ0320,2.0,15.799999999999995
CWAL00001,TIQ0100,5.0,17.799999999999994
CWAL00001,TIQ0705,2.0,9.0
CMAX00180,TIQ1425,2.5,20.0
CMAX00180,TIQ1430,3.0,20.0
CMAX00180,TIQ0303,3.0,18.999999999999982
CMAX00180,TIQ0403,3.0,20.0
CMAX00180,TIQ0150,0.0,20.0
CMAX00180,TIQ0103,1.5,10.0
CWAL00041,TIQ2303,10.5,19.5
CMAX00063,TIQ0310,8.0,23.89999999999999
CWAL00041,TIQ0100,3.0,17.530000000000005
CGEN00011,TIQ0351,1.0,2.0
CWAL00041,TIQ0705,6.0,16.299999999999994
CWAL00013,TIQ0100,17.205,17.295
CPER00018,TIQ0102,0.46,1.0
CWAL00074,TIQ0705,0.0,18.18
CPAN00019,TIQ0102,12.750000000000002,74.49999999999996
CRES00070,TIQ1271,2.0,2.85
CGEN00041,TIQ0200,3.0,3.7625
CWAL00040,TIQ1425,2.5,16.999999999999993
CWAL00040,TIQ1430,3.75,20.0
CMGS00061,TIQ2303,0.92,3.0
CWAL00040,TIQ0525,3.950000000000001,15.749999999999993
CWAL00040,TIQ1130,0.0,18.0
CWAL00040,TIQ0303,3.1500000000000012,10.0
CWAL00040,TIQ0403,6.0,10.0
CWAL00040,TIQ0150,7.000000000000003,20.0
CWAL00040,TIQ0103,3.225,10.0
CWAL00040,TIQ0250,0.0,25.249999999999986
CMGS00061,TIQ1130,1.88,7.399999999999999
CWAL00043,TIQ2303,5.6,29.0
CWAL00041,TIQ0310,1.0,5.749999999999996
CWAL00043,TIQ0310,1.0,19.5
CMXM00113,TIQ0310,6.0,30.0
CWAL00043,TIQ0705,6.0,30.0
CMAX00320,TIQ1130,1.95,14.0
CMAX00140,TIQ1130,0.0,5.0
CMXM00383,TIQ0303,12.0,13.8
CRES00071,TIQ0150,4.235,8.465
CPAN00019,TIQ0310,1.15,3.85
CRES00025,TIQ0320,33.580000000000005,49.42
CMAX00060,TIQ1130,2.08,14.200000000000005
CMAX00290,TIQ1130,2.0,24.0
CMXM00153,TIQ0303,6.2,8.0
CMXM00143,TIQ0303,4.2,6.0
CMAX00420,TIQ1130,0.9,9.450000000000003
CMAX00350,TIQ1130,1.0,5.399999999999999
CMAX00510,TIQ1130,0.3,7.0
CMAX00510,TIQ0310,2.1,3.9
CRES00013,TIQ0303,20.5,29.5
CWAL00040,TIQ2303,8.764999999999999,10.0
CMAX00410,TIQ1130,0.0,9.0
CMAX00020,TIQ1130,1.0,7.25
CMAX00090,TIQ1130,0.08000000000000096,7.0
CPAN00038,TIQ0100,3.1950000000000003,4.905
CPAN00019,TIQ0100,10.0,27.5
CMAX00020,TIQ0310,5.75,29.599999999999994
CMAX00070,TIQ1430,3.0,10.0
CMAX00270,TIQ1130,1.2,14.0
CMAX00460,TIQ1130,0.68,5.0
CMAX00450,TIQ1130,0.3600000000000003,13.0
CMAX00070,TIQ1130,0.6,5.299999999999997
CMGS00061,TIQ0103,1.25,4.5
CPAN00045,TIQ0102,51.5,68.5
CPAN00051,TIQ0102,15.0,26.999999999999996
CMGS00033,TIQ1130,0.92,2.6
CGEN00011,TIQ0320,1.15,3.85
CMAX00180,TIQ1130,2.035,15.0
CMAX00360,TIQ1130,2.2500000000000004,26.0
CMAX00390,TIQ1130,0.9,8.25
CMAX00120,TIQ1130,0.9,7.0
CMAX00340,TIQ1130,0.7350000000000001,7.0
CMAX00280,TIQ1130,0.3,4.639999999999998
CMAX00240,TIQ1130,0.6,12.0
CPAN00049,TIQ0102,20.0,30.0
CMAX00293,TIQ0310,2.0,18.4
CMAX00050,TIQ1130,0.3,8.0
CMAX00130,TIQ1130,1.06,11.699999999999996
CMAX00260,TIQ1130,1.38,10.0
CMAX00150,TIQ1130,1.15,7.875
CMAX00470,TIQ1130,2.05,16.0
CMAX00430,TIQ1130,1.0,7.049999999999998
CMAX00160,TIQ1130,1.0,9.0
CMAX00040,TIQ1130,1.0,9.0
CMAX00490,TIQ1130,0.4650000000000001,8.450000000000003
CMAX00001,TIQ1130,1.0,11.88
CGEN00067,TIQ0571,1.05,1.95
CMXM00133,TIQ0310,2.0,10.0
CMAX00110,TIQ1130,0.0,12.0
CMAX00390,TIQ1425,2.5,15.999999999999995
CMAX00100,TIQ2303,10.0,20.0
CMAX00100,TIQ0310,6.2,9.8
CMAX00100,TIQ0705,6.3,11.7
CGEN00068,TIQ1430C,0.3,4.559999999999997
CMAX00480,TIQ1130,0.5249999999999999,7.25
CMAX00330,TIQ1130,0.0,6.799999999999998
CGEN00026,TIQ0200,2.0,3.0
CWAL00091,TIQ2303,2.0,6.0699999999999985
CMAX00230,TIQ1130,0.8700000000000001,10.0
CMAX00370,TIQ1130,0.95,9.5
CMAX00300,TIQ1130,1.98,12.0
CMGS00016,TIQ0102,2.1,7.5
CRES00065,AMS0971,1.0,7.0
CRES00060,TIQ0705,0.815,5.099999999999998
CMAX00030,TIQ1130,0.78,6.0
CMAX00520,TIQ1130,0.6,7.049999999999998
CWAL00091,TIQ0250,6.755,9.544999999999998
CGEN00003,TIQ0102,2.0,3.0
CGEN00026,TIQ0705,0.3500000000000001,1.1000000000000014
CGEN00026,TIQ3500,1.0,2.0
CMGS00033,TIQ1430C,1.065,3.85
CMGS00033,TIQ0103,1.0,3.0
CPAN00028,TIQ1371,7.15,9.85
CMGS00017,TIQ1410,2.05,2.95
CMIN00003,TIQ1130,0.9,1.85
CRES00001,TIQ0100,6.56,14.059999999999995
CMAX00483,TIQ0310,6.0,24.0
CWAL00123,TIQ0310,2.0,20.0
CWAL00043,TIQ0320,2.0,10.599999999999994
CWAL00043,TIQ0100,3.88,25.12
CGEN00036,TIQ0303,1.24,1.96
CMXM00373,TIQ0310,4.0,14.0
CMAX00263,TIQ0310,2.0,17.4
CGEN00076,TIQ0102,10.0,27.749999999999996
CGEN00076,TIQ0320,0.0,8.0
CPER00007,TIQ0105,1.0,3.0
CMXM00393,TIQ0303,6.1,7.9
CRES00007,TIQ0320,1.85,6.0
CMUS00001,TIQ1210,250.0,5179.999999999999
CRES00007,TIQ0351,1.0,2.0
CMAX00463,TIQ0310,1.0,11.3
CMAX00180,TIQ0525,2.5,10.0
CMXM00190,TIQ2303,3.0,10.0
CMAX00180,TIQ0250,0.0,20.0
CMXM00073,TIQ0310,1.0,8.399999999999991
CGEN00068,TIQ0103,0.3,17.999999999999968
CPAN00019,TIQ0320,1.0,2.6499999999999995
CGEN00035,TIQ0705,3.15,5.85
CPAN00021,TIQ0102,8.0,20.0
CRES00007,TIQ0100,3.0,3.5
CMXM00023,TIQ0310,1.5000000000000004,27.599999999999994
CMAX00523,TIQ0320,1.0,6.0
CMAX00410,TIQ0103,1.5,10.0
CWAL00091,TIQ0320,2.0,6.0
CWAL00001,TIQ1750,0.5,20.0
CMAX00123,TIQ0310,1.0,18.0
CMAX00310,TIQ1130,0.925,4.0
CPAN00044,TIQ0102,8.7,36.49999999999999
CMXM00063,TIQ0310,2.0,10.0
CGEN00035,CSR1502,0.93,10.0
CGEN00076,TIQ1130,2.4000000000000004,3.6
CMAX00250,TIQ1130,0.3,7.0
CMAX00250,TIQ0250,4.700000000000001,20.0
CMAX00250,TIQ1750,0.5,13.224999999999998
CMAX00150,TIQ2303,4.3,9.7
CMAX00253,TIQ2303,5.8,16.199999999999996
CMAX00253,TIQ0320,1.0,10.0
CMAX00253,TIQ0705,2.0,12.0
CPER00015,TIQ0103,1.13,5.549999999999999
CRES00072,TIQ0320,10.0,19.0
CRES00072,TIQ2371,1.0,1.6999999999999993
CWAL00161,TIQ0310,1.0,10.0
CMAX00513,TIQ0705,3.1,4.0
CMAX00410,TIQ1430,3.0,20.0
CPAN00035,TIQ0250,3.0,15.0
CRES00041,TIQ0351,4.0,9.0
CPAN00055,TIQ0102,4.0,5.0
CPAN00018,TIQ0102,3.0,9.0
CPAN00018,TIQ0320,2.0,2.6999999999999997
CPAN00049,TIQ0103,20.75,25.0
CRES00007,TIQ0300,1.0,3.7
CPAN00018,TIQ0200,1.6,3.97
CGEN00031,TIQ2371,1.0,1.6499999999999997
CMXM00071,TIQ0200,2.29,25.51
CMGS00037,TIQ1420,1.0,8.199999999999989
CMGS00037,TIQ0300,2.2,5.8
CMAX00250,TIQ0403,3.0,10.0
CMAX00250,TIQ0150,0.6000000000000014,15.499999999999973
CRES00036,TIQ2371,1.0,2.0
CMIN00003,TIQ0101,0.85,18.0
CMGS00003,TIQ0300,1.0,4.0
CGEN00068,TIQ0150,1.0,6.0
CPAN00018,TIQ0705,3.0,6.899999999999992
CPAN00035,TIQ0300,0.835,1.0
CWAL00154,TIQ0705,0.0,123.0
CGEN00068,TIQ0130,1.0,20.0
CMXM00323,TIQ0310,1.0,12.0
CRES00084,TIQ0102,1.0,3.0
CWAL00054,TIQ0200,0.0,10.5
CPAN00055,TIQ0103,4.0,5.699999999999998
CPAN00055,TIQ0200,1.525,1.975
CMXM00311,TIQ0705,12.93,29.67
CPAN00016,TIQ0303,0.3,0.6
CGEN00068,TIQ0351,0.39,2.0
CPAN00016,TIQ0101,0.47,1.2
CGEN00068,TIQ0230,1.0,20.0
CPAN00033,TIQ0102,8.0,10.200000000000003
CPAN00034,TIQ0102,2.85,3.0
CPAN00034,TIQ0705,1.9875,2.25
CGEN00051,TIQ0100,3.0,6.289999999999999
CPAN00016,TIQ0100,1.8745,2.2
CPAN00040,TIQ0101,0.3,5.0
CPAN00040,TIQ0102,4.0,12.0
CPAN00039,TIQ0101,0.2,3.4499999999999997
CPAN00039,TIQ0102,6.0,10.0
CGEN00060,AMS0912,3.8888550000000004,110.44999999999996
CGEN00060,TIQ0303,4.44,47.29999999999998
CGEN00060,TIQ0101,5.0,114.19999999999996
CPAN00060,TIQ0102,5.0,10.0
CMAX00310,TIQ0103,1.5,5.0
CMAX00320,TIQ0705,6.1,7.9
CMAX00250,TIQ1430,3.0,10.0
CGEN00058,TIQ0103,10.0,31.7925
CMAX00250,TIQ0303,3.0,10.0
CGEN00042,TIQ0101,0.6,10.0
CGEN00054,TIQ0101,1.0,23.5
CGEN00042,TIQ0102,2.0,3.0
CMAX00250,TIQ0103,1.5,10.0
CPAN00009,TIQ0102,3.0,5.0
CPAN00028,TIQ0101,6.1,7.0
CPAN00009,TIQ0200,3.0,3.55
CWAL00051,TIQ0250,3.48,6.36
CGEN00054,TIQ0100,3.0,9.76
CGEN00042,TIQ0200,3.06,3.64
CMXM00161,TIQ0705,2.1,3.9
CGEN00055,TIQ0303,0.615,0.885
CPAN00035,TIQ0101,5.15,6.85
CPAN00003,TIQ0102,15.0,40.0
CPAN00018,TIQ0230,5.0,10.0
CPAN00003,TIQ0100,2.9,11.731999999999996
CPAN00003,TIQ0200,3.2575,9.347000000000001
CGEN00055,TIQ0100,2.8325,9.7105
CPAN00016,TIQ0200,1.6725,2.2
CPAN00035,TIQ0103,3.9,7.0
CGEN00027,TIQ0102,5.0,19.4
CMAX00330,TIQ2303,4.2,7.8
CMAX00330,TIQ0310,2.3,7.699999999999998
CGEN00068,TIQ0352,1.1,11.0
CGEN00061,TIQ0101,0.6,25.0
CGEN00052,TIQ0102,2.0,5.0
CGEN00055,TIQ0102,2.4,3.0
CGEN00061,TIQ0102,3.0,7.0
CGEN00027,TIQ0100,11.8,24.13
CPER00005,TIQ1425,1.0,1.085
CGEN00001,TIQ0101,0.0,30.0
CPAN00012,TIQ0102,6.0,9.0
CGEN00054,TIQ0102,1.90625,2.46875
CRES00024,TIQ0102,2.0,19.1
CGEN00042,TIQ0100,3.105,3.1950000000000003
CWAL00090,TIQ0705,3.015,8.299999999999997
CPAN00055,TIQ0303,1.86,2.94
CPAN00055,TIQ0150,1.525,1.975
CPAN00055,TIQ0101,3.1,4.9
CGEN00076,TIQ0300,6.8,12.0
CGEN00020,TIQ2241,0.0,1.7999999999999998
CGEN00001,TIQ1750,1.2,2.8
CRES00084,TIQ1130,0.6,0.855
CGEN00020,TIQ0300,1.746,2.5668
CGEN00020,TIQ0100,2.812,10.359999999999998
CGEN00001,TIQ0200,0.525,1.4249999999999998
CGEN00001,TIQ0130,1.875,5.699999999999998
CWAL00013,TIQ0320,2.0,10.0
CRES00001,TIQ0351,2.0,6.0
CMXM00303,TIQ0320,1.5,8.0
CGEN00036,TIQ0102,3.0,8.0
CMXM00253,TIQ0320,1.0,9.0
CMXM00203,TIQ0320,0.9000000000000004,4.0
CWAL00154,TIQ0100,0.0,40.9
CGEN00054,TIQ0112,1.6562500000000002,20.0
CPAN00017,TIQ0102,4.8,8.2
CRES00084,TIQ0100,1.0,1.85
CMXM00293,TIQ0310,1.0,13.5
CGEN00085,TIQ0105,6.316,13.048
CPAN00063,AMS0971,0.4536000000000001,0.9648
CPAN00063,TIQ0102,5.0,6.299999999999999
CGEN00004,TIQ2020,1.5100000000000002,3.73
CGEN00068,TIQ2020,1.0,40.6
CRES00013,TIQ2020,10.0,80.0
CPAN00042,TIQ0102,71.0,80.0
CPAN00030,TIQ0101,0.52,6.0
CPAN00030,TIQ0102,6.0,12.0
CGEN00079,TIQ0705,2.1500000000000004,3.0
CRES00007,TIQ2020,0.9,6.0
CGEN00079,TIQ0100,2.9,3.5
CRES00055,TIQ2020,4.0,66.5155
CGEN00010,TIQ2020,1.0,2.0
CRES00054,TIQ2020,12.0,71.7999999999999
CGEN00045,TIQ0705,5.0,10.0
CGEN00059,CSR1502,10.0,19.99999999999999
CGEN00064,TIQ0303,0.6,1.5899999999999996
CGEN00059,TIQ0103,5.485,16.075
CGEN00064,AMS0971,1.0,1.4199999999999997
CRES00001,TIQ2020,2.85,7.134999999999999
CGEN00064,TIQ0101,1.0,1.665
CRES00041,TIQ2020,15.0,25.0
CPAN00016,TIQ2020,0.3,14.0
CRES00059,TIQ2020,6.0,12.0
CPAN00021,TIQ0101,8.3,14.249999999999998
CPAN00029,TIQ0102,11.5,15.0
CPAN00031,TIQ0703,3.6,9.479999999999997
